"Area","Region_name","Year","Obesity","Geo_zones","Overweight","Overweight_minor_age","Population","More_65","Foreign_perc","Foreign_ue_perc","More_65_alone","AtLeast_1stGr_2ndry_school_perc","More_university_perc","unemployment_perc","mortality_cancer_digestive_perc","mortality_cancer_stomach_perc","mortality_diabetes_perc","mortality_mental_disorders_perc","mortality_blood_perc","mortality_heart_perc","mortality_digestive_perc","mortality_liver_perc","mortality_suicide_simil_perc","Cigarettes_perc","Complete_breakfast_perc","Daily_cheese_perc","Daily_vegetables_perc","Dinner_principal_meal_perc","Red_meat_more_weekly_perc","Fish_more_weekly_perc","No_sport_perc","Regular_sport_perc","Geo_zones_Weekly_alcol_perc","Geo_zones_beer05more_daily_perc","Geo_zones_wine05more_daily_perc","bad_wealth_perc","life_exp","life_exp_good_wealth","life_exp_no_limitations","drug_consumption_perc","Avg_annual_wage","Smoking_perc","Adequate_nutrition_perc","Alcohol_cons_perc","Life_satisfaction_perc","Sex","Ageing_index","Mean_family_components","wedding_perc","health_vs_gdp_expend_perc","family_health_vs_gdp_expend_perc","Urban_green","Medical_specialists_perc","Early_childhood_services_perc","Municipal_waste_generated","Separate_collection_municipal_waste_perc","Air_quality_PM2.5_perc"
1,"Piemonte",2010,8.86,"Nord Ovest",41.85,29.22,2128733,20.15,8.45,2.68,18.62,81.63,10.5,6.91,11.19,1.8,2.46,2.2,35.8,11.87,4.34,1.41,1.26,12.69,75.6,31.44,56.62,32.49,77.17,53.66,28.67,30.06,13,1.33,6.74,5.13,79.22,59.55,65.66,36.98,25276.6,27.5,23.9,32.3,45.3,"Male",178.55,2.25,3.2,8.68,1.92,NA,NA,15.4,511,50.7,95.8
1,"Piemonte",2011,9.43,"Nord Ovest",41.03,23.71,2131684,20.43,8.95,2.58,18.67,82.6,10.02,6.79,11.48,1.8,2.51,2.5,34.91,11.85,4.05,1.1,1.45,13.43,78.55,33.03,55.23,35.42,74.76,52.79,27.12,28.51,14.35,2.11,5.94,4.35,79.35,59.71,66.03,35.18,26001.8,28.2,22.9,33.8,48.4,"Male",179.52,2.25,3,8.49,1.99,24.9,26.8,15,489,51.4,96.2
1,"Piemonte",2012,9.1,"Nord Ovest",43.08,20.26,2135647,20.82,7.95,35.93,18.49,83.05,10.27,8.14,11.23,1.68,2.67,2.52,34.82,11.88,4.08,1.09,1.31,12.41,79.19,30.88,56.65,36.84,77.48,53.16,25.13,29.89,10.36,1.06,4.7,4.15,79.62,61.36,65.9,36.4,26274.6,25.4,22.3,26.2,41.3,"Male",181.83,2.27,3.2,8.79,2.14,24.8,25.6,13.2,459,53.3,92.6
1,"Piemonte",2013,9.08,"Nord Ovest",40.52,18.41,2137449,21.21,8.4,36.23,17.64,79.74,11.74,10.12,10.99,1.64,2.59,2.55,33.07,10.97,3.76,1.01,1.36,13.23,79.07,32.38,58.01,35,73.26,53.45,28.96,23.85,11.09,1.27,5.17,5.85,79.73,59.37,65.02,36.42,26723,25.9,24.9,28.7,37.3,"Male",184.76,2.26,2.9,8.64,2.21,24.8,26,13.5,453,54.6,97.1
1,"Piemonte",2014,10.04,"Nord Ovest",41.64,16.18,2132496,21.64,9.29,36.87,15.94,84.72,11.61,10.66,10.59,1.88,2.31,2.53,31.31,10.45,3.59,1.1,1.33,13.82,77.31,29.13,53.39,32.44,70.4,53.57,29.15,27.33,12.17,1.52,4.99,5.41,80.22,59.81,65.85,37.14,27190.4,24.2,19.8,27.3,41.5,"Male",188.52,2.24,2.8,8.79,2.32,24.9,26.1,12.4,465,54.3,94.7
1,"Piemonte",2015,9.26,"Nord Ovest",40.32,18.7,2124854,22,9.28,2.11,16.46,85.45,11.42,10,10.51,1.53,2.63,2.76,32.99,10.73,3.63,0.97,1.28,13.06,79.41,31.66,56.84,36.81,69.35,57.13,27.32,28.81,13.21,1.35,5,5.26,79.9,58.88,65.26,40.42,27379.9,25.1,21.5,28.6,40.2,"Male",192.39,2.25,3,8.69,2.4,25.2,25.7,12.2,467,55.1,94.7
1,"Piemonte",2016,9.52,"Nord Ovest",41.02,25.82,2119945,22.26,9.26,37.17,18.67,86.02,11.69,8.84,10.9,1.63,2.72,3.1,33.85,10.76,3.79,0.99,1.18,12.51,78.55,28.12,54.39,31.82,68.42,54.15,28.72,32.01,14.02,1.19,4.97,5.49,80.45,59.81,65.37,42.35,27679,24.9,18.8,25.2,46.4,"Male",196.23,2.24,3.1,8.54,2.35,25.3,26.6,12.4,472,56.6,92.5
1,"Piemonte",2017,10.58,"Nord Ovest",40.29,20.09,2114985,22.5,9.29,36.69,19.51,86.7,12.25,8.19,10.51,1.45,2.85,3.32,33.41,10.56,3.9,1.11,1.06,12.57,79.33,29.24,55.33,30.82,69.46,54.91,29.72,30.35,11.27,1.17,4.07,4.86,80.43,59.68,64.26,39.99,27435.8,25.7,20.4,25.4,45.1,"Male",200.2,2.2,2.9,8.32,2.36,25.6,27,13.6,473,59.3,94.9
1,"Piemonte",2018,11.34,"Nord Ovest",39.18,24.58,2107249,22.76,9.49,36.04,23.09,87.57,13.1,7.55,10.4,1.54,2.81,3.35,32.32,9.95,3.52,0.84,1.3,12.49,77.32,28.56,50.32,29.39,66.09,53.99,23.34,32.69,12.12,1.58,4.28,3.98,80.48,60.95,65.71,41.99,27482.2,24.6,19.2,27.1,44.9,"Male",204.57,2.18,3,8.34,2.37,25.8,27.2,13.8,498,61.3,94.4
1,"Piemonte",2019,10.02,"Nord Ovest",42.01,24,2099041,23.05,9.29,35.53,22.82,88.35,13.72,6.34,10.56,1.29,2.73,3.22,31.67,9.85,3.63,0.91,1.14,11.92,78.34,27.36,52.03,31.83,67.1,57.89,25.73,31.89,11.5,1.16,3.58,5.59,80.76,60.71,65.64,39.6,27663.3,25.6,20.2,24.7,49.7,"Male",209.65,2.19,2.8,8.49,2.38,26,27.6,14.6,496,63.2,88.6
1,"Piemonte",2020,11.08,"Nord Ovest",41.43,29.66,2087230,23.27,9.42,34.98,22.45,88.37,13.86,6.5,9.87,1.36,3.2,3.36,33.88,10.84,3.81,0.88,1.26,11.93,78.81,29.54,50.79,32.73,64.69,53.19,27.57,33.25,12.48,2.08,4.1,4.78,79.06,62.78,66.3,37.09,26081.5,23.8,21,24.6,45.6,"Male",213.58,2.17,1.7,9.38,2.4,26.3,27.5,13.1,484,64.3,94.3
1,"Piemonte",2021,12.13,"Nord Ovest",37.18,21.25,2076623,23.46,9.69,33.09,24.86,NA,NA,6.18,9.72,1.33,2.93,3.02,29.1,8.94,3.66,0.9,1.31,11.82,79.85,25.99,49.9,31.32,68.95,59.89,28.04,31.08,9.41,1.13,3.8,4.21,80.1,62.37,66.04,37.7,NA,24.8,19.5,23,47.3,"Male",217.3,2.16,2.8,NA,NA,26.7,28.5,14.8,500,65.8,87.5
1,"Piemonte",2022,12,"Nord Ovest",40.95,24.34,2073308,23.66,9.64,32.83,23.8,NA,NA,5.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.29,79.07,25.86,49.64,32.22,66.87,57.12,27.26,33.05,12.03,1.91,3.73,5.2,80.1,61.93,65.92,39.4,NA,24.7,18.9,24.5,50.8,"Male",222.63,2.15,3,NA,NA,NA,29.6,NA,NA,NA,NA
2,"Valle d'Aosta",2010,12.23,"Nord Ovest",41.21,14.29,62112,18.13,6.01,4.69,18.34,80.15,8.33,3.9,10.92,1.2,2.41,3.39,34.24,12.11,5.57,2.35,1.37,13.28,76.46,48.21,55.2,21.11,81.24,53.98,27.87,31.15,13,1.33,6.74,5.26,78.4,58.92,62.38,35.58,21819.7,22.4,17.8,41.8,57.3,"Male",150.42,2.22,3.2,8.21,2.46,NA,NA,27.1,629,40.1,100
2,"Valle d'Aosta",2011,9.56,"Nord Ovest",44.52,25,62083,18.38,6.32,4.7,25.38,81.52,8.48,5.21,16.18,2.66,2.36,3.5,30.7,11.42,4.21,1.33,1.72,16.64,73.56,40.4,45.31,24.53,80.73,53.22,26.67,38.33,14.35,2.11,5.94,3.02,78.56,62.99,65.12,33.21,22305.2,17.7,17.7,39.5,54.4,"Male",151.36,2.19,3.2,8.29,2.6,18.7,26.4,21.2,616,41.9,100
2,"Valle d'Aosta",2012,11.79,"Nord Ovest",40.39,28.57,62210,18.84,5.98,29.38,29.43,82.01,10,7.24,11.48,1.41,1.99,1.27,30.43,10.12,4.74,1.5,1.71,13.95,73.43,36.69,49.2,23.78,82.19,54.29,26.23,32.79,10.36,1.06,4.7,3.88,79.56,61.47,66.51,31.39,22507.7,20.1,17.2,34.7,43.3,"Male",153.14,2.16,3.2,8.03,2.4,18.8,26.8,20.4,600,44.8,100
2,"Valle d'Aosta",2013,13.7,"Nord Ovest",38.6,25,62397,19.34,6.38,30.58,26.27,80.21,11.96,8.35,7.97,1.11,1.59,3.87,29.95,12.87,4.37,1.17,1.62,12.2,79.34,30.06,53.73,18.94,80.09,50.4,26.23,36.07,11.09,1.27,5.17,6.4,79.65,60.26,64.71,33.85,22979.5,22.7,13.7,35.6,48.6,"Male",155.98,2.14,3.1,8.3,2.5,18.6,27.3,22.2,567,44.8,100
2,"Valle d'Aosta",2014,11.67,"Nord Ovest",37.69,28.57,62367,19.83,6.45,31.44,23.69,83.61,9.73,9.34,9.48,1.71,1.32,2.91,31.33,9.08,3.38,0.93,2.81,13.22,73.1,34.26,56.03,22.39,75.89,49.03,22.95,37.7,12.17,1.52,4.99,5.57,79.73,61.15,66.42,36.68,23019.8,21.7,12.5,32.7,46,"Male",159.96,2.12,2.9,8.01,2.45,18.6,27.1,24.6,565,42.9,100
2,"Valle d'Aosta",2015,12.71,"Nord Ovest",35.48,28.57,62296,20.07,6.25,4.42,24.51,84.59,9.85,9.54,14.44,2.21,2.95,5.27,29.1,9.02,4.62,1.17,1.62,14.2,75.45,33.16,52.34,25.61,73.97,53.84,23.33,40,13.21,1.35,5,4.53,78.75,61.88,64.68,41.58,23249.7,22.1,15.6,34.9,49.8,"Male",161.95,2.1,3,7.91,2.62,18.7,27.1,24.7,568,47.8,100
2,"Valle d'Aosta",2016,12.11,"Nord Ovest",38.85,14.29,61873,20.66,5.79,33.56,21.84,85.9,9.86,8.82,11.01,1.39,2,6.31,29.63,11.74,4.55,1.59,2.38,13.02,72.71,36.5,51.03,25.51,68.13,52.27,28.33,31.67,14.02,1.19,4.97,4.27,79.36,60.39,62.42,35.82,22715.4,22,19.7,38,47.8,"Male",169.04,2.05,3.1,8.05,2.66,18.8,28.3,22.6,573,55.6,100
2,"Valle d'Aosta",2017,13.31,"Nord Ovest",36.99,12.5,61806,20.99,5.72,33.2,23.27,86.53,10.93,7.9,11.72,0.9,3.05,7.24,31.6,11.64,4.62,1.13,1.46,14.68,74.84,33.56,50.32,25.46,68.51,57.84,28.33,31.67,11.27,1.17,4.07,4.53,79.79,62.24,65.17,32.44,22257.4,23.3,15.6,33.3,49.2,"Male",173.58,1.96,2.8,7.86,2.69,18.8,28.2,27.3,583,61.1,100
2,"Valle d'Aosta",2018,13.48,"Nord Ovest",36.58,14.29,61612,21.33,5.77,33.25,25.82,87.59,11.23,6.79,10.48,1.18,2.58,7.36,35.46,11.57,4.36,1.28,2.6,12.32,73.82,36.86,48.9,20.99,64.19,54.24,25.42,33.9,12.12,1.58,4.28,4.82,79.07,63.89,67.61,36.47,22185.2,21.5,17.9,35,54.2,"Male",178.73,1.91,3.4,7.84,2.67,18.8,26.5,27.8,596,62.3,100
2,"Valle d'Aosta",2019,11.03,"Nord Ovest",37.51,14.29,61296,21.72,5.85,31.64,24.27,88.16,11.16,5.81,10.96,1.49,2,7.37,29.41,12.27,4.27,1.12,1.91,11.13,76.32,34.59,52.1,25.74,66.54,59.3,21.67,38.33,11.5,1.16,3.58,4,79.9,61.32,66.03,39.96,22134.7,22.4,16.8,37,55.8,"Male",185.02,2,3.4,8.03,2.71,18.9,27.6,27.7,605,64.5,33.3
2,"Valle d'Aosta",2020,12.69,"Nord Ovest",37.48,12.5,60917,22,5.89,30.69,25.36,88.41,11.38,6.15,8.48,1.06,2.19,4.96,29.7,10.73,4.04,1.16,1.39,11.6,75.31,31.1,46.68,17.78,73.67,59.8,25.42,40.68,12.48,2.08,4.1,3.88,78.41,63.91,63.98,36.93,20903.9,20.4,18.1,33.2,58.9,"Male",190.34,2.09,1.9,9.41,2.76,19.1,27.6,20.7,609,64.5,100
2,"Valle d'Aosta",2021,14.31,"Nord Ovest",34.13,28.57,60563,22.25,6.2,31.02,29.47,NA,NA,7.07,10.01,1.26,1.57,4.64,36.2,11.06,4.4,1.26,1.8,12.6,79.57,36.08,55.91,19.35,69.05,53.28,15.25,37.29,9.41,1.13,3.8,4.52,80.11,62.87,63.2,35.82,NA,23.6,16.6,26.6,51.8,"Male",195.82,2.08,3.1,NA,NA,19.3,28.2,24.9,600,64,75
2,"Valle d'Aosta",2022,12.12,"Nord Ovest",40.53,28.57,60383,22.57,6.01,28.76,30.26,NA,NA,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.01,77.2,34.29,46.26,28.07,66.17,55.91,18.97,37.93,12.03,1.91,3.73,4.63,80.11,62.53,64.7,37.22,NA,18,11.4,33.4,55.9,"Male",202.65,2.11,3.4,NA,NA,NA,28.2,NA,NA,NA,NA
3,"Lombardia",2010,10.34,"Nord Ovest",41.03,20.73,4719508,17.37,10.45,3.01,12.53,83.71,11.54,4.82,12.93,2.54,2.36,1.88,33.13,13.36,3.87,1.36,1.09,12.43,78.47,30.39,48.4,34.35,74.54,55.32,25.52,32.21,13,1.33,6.74,3.82,79.63,60.83,65.21,34.92,28499.6,27.5,17.2,30.5,50.1,"Male",142.84,2.39,3,6.61,1.56,NA,NA,18.9,511,48.5,100
3,"Lombardia",2011,9.87,"Nord Ovest",43.36,25.78,4752431,17.66,11.25,2.84,13.09,84.1,11.82,4.98,12.67,2.4,2.27,1.81,31.17,12.42,3.77,1.23,1.03,13.25,76.16,30.27,47.75,33.76,73.28,56.33,26.73,31.58,14.35,2.11,5.94,3.62,79.95,61.35,66.27,34.94,29114.7,26.6,15,30.7,48.9,"Male",143.99,2.36,2.8,6.66,1.67,27.4,28.2,17.6,493,49.9,100
3,"Lombardia",2012,11.28,"Nord Ovest",40.32,25.05,4788517,18.05,9.73,15.8,16.22,84.13,12.62,6.66,12.86,2.53,2.24,1.84,31.96,12.57,3.64,1.14,1.13,13.36,78.21,30.59,48.27,35.25,68.09,55.15,26.17,32.02,10.36,1.06,4.7,3.74,79.87,59.88,65.44,38.56,29350.1,26.2,17.2,25.2,41.9,"Male",146.3,2.32,2.9,6.63,1.68,27.3,26.8,16.8,470,51.8,100
3,"Lombardia",2013,11.27,"Nord Ovest",41.2,21.34,4823757,18.39,10.41,16.32,16.69,81.23,13.1,7.51,11.94,2.25,2.2,1.83,29.57,11.65,3.35,0.99,1.09,12.01,75.43,27.94,48.04,33.96,67.48,55.56,28.16,32.41,11.09,1.27,5.17,3.56,80.25,62.15,66.47,36.77,29735.6,24.6,15.7,25,42.5,"Male",148.65,2.33,2.7,6.87,1.76,27.2,27.4,17,464,53.3,100
3,"Lombardia",2014,10.48,"Nord Ovest",42.17,23.68,4846057,18.76,11.38,17,17,86.11,12.91,7.74,11.55,2.24,2.07,1.86,28.38,11.06,3.41,1.01,1,12.9,77.77,27.6,46.72,30.18,67.83,56.46,24.82,33.38,12.17,1.52,4.99,4.38,80.84,61.12,66.78,39.4,30043.2,23.9,14.8,25.4,41.9,"Male",151.74,2.35,2.6,6.91,1.74,27.1,27.5,15.5,467,56.3,100
3,"Lombardia",2015,9.9,"Nord Ovest",41.07,24.63,4887696,19.02,11.53,2.25,15.59,86.61,13.52,7.2,11.62,2.13,2.24,2.08,29.42,11.25,3.31,0.94,1,11.92,78.34,25.63,48.45,31.66,67.21,57.56,27.03,33.21,13.21,1.35,5,4.65,80.58,60.17,65.33,39.88,30107.8,23.2,16.2,26.5,40.3,"Male",154.07,2.36,2.7,6.88,1.81,27.3,27,15,465,58.7,100
3,"Lombardia",2016,10.95,"Nord Ovest",42.13,21.27,4863432,19.4,11.49,17.33,15.49,88,13.48,6.45,12.28,2.15,2.31,2.48,29.86,11.16,3.65,1.08,0.99,11.52,79.83,26.92,48.54,33.1,61.89,57.48,25.35,36.61,14.02,1.19,4.97,4.29,81.05,61.56,66.52,41.1,30714.2,24.4,17.5,26.9,46.7,"Male",158.33,2.35,2.8,6.74,1.78,27.4,28.1,15.6,480,68.1,100
3,"Lombardia",2017,12.5,"Nord Ovest",39.09,21.54,4876036,19.64,11.29,17.82,16.98,88.22,14.04,5.42,11.9,2.24,2.36,2.57,30.04,10.99,3.49,1,1.02,12.06,77.67,25.97,50.39,31.61,67.22,60.07,24.61,32.12,11.27,1.17,4.07,3.92,81.18,60.85,66.67,38,30554.9,25.3,17,27.3,46,"Male",161.57,2.3,2.6,6.78,1.81,27.4,28.5,16.7,470,69.6,98.5
3,"Lombardia",2018,11,"Nord Ovest",39.93,20.81,4892835,19.84,11.42,17.92,17.93,88.41,14.97,5.2,11.85,2.26,2.35,2.59,28.69,10.04,3.46,0.99,0.85,12.33,78.27,25.67,45.5,33.28,63.71,62.5,23.55,34.98,12.12,1.58,4.28,3.5,81.32,59.69,65.14,40.26,30898.6,22.7,17.9,26.5,48.8,"Male",164.84,2.27,2.7,6.83,1.82,27.4,28.4,16.9,481,70.7,100
3,"Lombardia",2019,10.96,"Nord Ovest",39.83,23.18,4907288,20.07,11.2,17.97,18.66,90.1,14.97,4.73,11.17,1.93,2.27,2.79,28.37,10.07,3.29,0.99,0.98,12.34,77.81,25.98,45.81,29.42,63.54,60.28,21.92,37.13,11.5,1.16,3.58,4.81,81.54,61.47,66.2,39.66,31127.9,20.8,15.9,22.5,49,"Male",168.75,2.27,2.6,6.74,1.8,27.3,28.8,17.1,483,72,97
3,"Lombardia",2020,11.59,"Nord Ovest",42.32,16.46,4903911,20.21,11.45,17.94,18.14,89.77,15.13,4.36,10.58,1.85,3.11,2.95,29.76,10.84,3.49,0.98,0.98,11.9,78.26,24.19,47.12,31.26,62.05,57.88,20.78,39.1,12.48,2.08,4.1,3.82,78.96,61.82,64.74,38.83,29811.1,22.2,16.2,25.7,50.6,"Male",171.63,2.29,1.5,7.3,1.81,27.5,28.7,15.5,468,73.3,97
3,"Lombardia",2021,11.24,"Nord Ovest",39.56,21.78,4888487,20.35,11.96,17.09,18.7,NA,NA,5.35,10.37,1.82,2.36,2.51,26.45,9.43,3.31,0.93,0.95,11.58,80.57,25.69,43.77,29.8,64.85,61.3,19.6,32.12,9.41,1.13,3.8,3.19,80.82,62.37,66.19,37.16,NA,21.5,15.9,22.5,51.2,"Male",174.7,2.3,2.5,NA,NA,28,30.1,16.6,480,73,97.1
3,"Lombardia",2022,10.31,"Nord Ovest",41.98,22.47,4891024,20.59,11.66,17.09,17.8,NA,NA,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.89,77.76,25.51,42.7,31.5,64.75,60.24,23.17,33.88,12.03,1.91,3.73,4.44,80.82,61.92,67.08,41.24,NA,21.7,14.6,23.2,50.9,"Male",179.55,2.3,2.8,NA,NA,NA,31.7,NA,NA,NA,NA
4,"Trentino-Alto Adige",2010,8.77,"Nord Est",39.84,22.39,502646,15.99,8.11,8.37,15.3,83.76,10.7,2.91,11.59,1.84,1.9,1.55,33.56,14.58,3.86,1.79,1.36,11.85,79.58,42.23,54.32,19.52,56.59,38.24,12.22,40.58,16.82,1.61,7.51,2.39,80.08,65.28,65.82,29.74,24179.7,22.1,19,39.9,62.1,"Male",116.46,2.43,3.4,7.07,1.63,NA,NA,19.6,496,57.9,90.9
4,"Trentino-Alto Adige",2011,9.1,"Nord Est",41.9,18.92,506260,16.25,8.5,8.08,16.37,84.21,11.09,3.43,12.55,1.97,1.94,1.78,31.16,13.91,3.16,1.36,1.63,13.27,77.9,37.14,56.08,13.65,59.71,43.85,12.02,39.51,16.72,1.48,5.78,2.03,80.55,65.44,65.81,32.22,24878.5,22.3,15.3,36.7,60.7,"Male",118.17,2.4,3.6,7.1,1.73,327.1,22.7,17.3,504,60.5,90.9
4,"Trentino-Alto Adige",2012,8.94,"Nord Est",41.99,17.65,510034,16.63,7.81,24.39,17.44,84.48,11.96,4.49,11.84,1.78,1.53,1.95,30.41,13.72,3.6,1.57,1.22,13.18,77.99,39.11,55.89,14.77,55.1,40.17,14.37,37.85,16.53,1.28,5.44,2.65,80.7,64.56,66.15,28.72,25213.6,22.5,15.8,37.1,54.1,"Male",120.94,2.4,3.7,7.04,1.63,325.3,21.2,18,485,62.3,92.9
4,"Trentino-Alto Adige",2013,8.66,"Nord Est",42.19,23.53,514061,16.95,8.24,25.05,17.08,82.97,11.7,4.59,10.6,1.4,1.76,1.92,29.19,12.71,3.65,1.38,1.37,12.92,77.75,37.47,50.21,13.28,55.39,39.81,13.97,34.21,14.7,0.84,5.27,2.61,80.81,65.36,65.35,30.95,25750.4,21.1,12.7,36.1,56.8,"Male",123.61,2.43,3.3,6.84,1.55,322.6,22,19.4,472,64.6,92.9
4,"Trentino-Alto Adige",2014,8.18,"Nord Est",39.7,21.92,517038,17.29,8.7,26.04,15.02,87.47,12.14,5.28,10.59,1.52,1.56,2.26,27.77,11.97,3.11,1.18,1.78,12.63,78.22,33.71,53.27,14.71,53.83,40.19,15.74,37.65,15.64,1.13,4.63,3.15,81.22,65.8,64.11,30.23,25867.6,21.9,12.5,34,54.3,"Male",126.44,2.41,3.4,6.76,1.59,320.6,22.5,18.8,470,67,92.9
4,"Trentino-Alto Adige",2015,9.73,"Nord Est",37.84,16.44,519182,17.63,8.6,7.53,17.28,87.75,11.46,4.95,10.86,1.73,1.74,1.8,29.86,11.87,3.5,1.2,1.7,13.25,79.48,38.79,53.9,13.08,54.36,42.73,12.88,39.84,16.19,1.05,5.06,1.89,81.03,67.34,66.08,31.14,26082.2,18.8,14,31.6,60.8,"Male",129.35,2.35,3.5,6.75,1.67,321.3,21.9,20.1,462,67.4,91.7
4,"Trentino-Alto Adige",2016,7.92,"Nord Est",41.57,22.97,521579,17.94,8.49,26.7,18.72,88.36,11.59,5.02,12.78,1.59,1.81,2.84,29.53,11.02,3.39,1.03,1.37,11.93,79.27,36.14,52.79,13.14,53.28,39.98,12.92,41.55,17.64,0.98,5.08,2.98,81.18,67.98,64.92,31.28,26342.2,21.3,15.7,36.7,60.1,"Male",132.26,2.36,3.5,6.66,1.63,320.2,23.1,20.9,481,70.5,91.7
4,"Trentino-Alto Adige",2017,10.37,"Nord Est",39.9,14.93,524495,18.21,8.27,27.36,15.05,88.72,12.6,4.01,10.81,1.52,1.82,3.44,30.24,11.54,3.65,1.39,1.31,11.91,80.88,33.08,55.85,14.31,56.38,45.04,15.11,41.15,15.78,1.51,3.74,3.59,81.51,67.01,64.27,31.03,25983.2,21.4,18.1,33.7,63,"Male",135.02,2.39,3.4,6.66,1.64,318.7,24.1,22.2,487,71.6,91.7
4,"Trentino-Alto Adige",2018,10.93,"Nord Est",39.96,17.14,527695,18.48,8.45,26.96,15.91,89.34,12.76,3.48,9.74,1.46,1.66,3.22,26.72,8.69,3.4,1.24,1.17,10.95,78.5,34.27,53.48,15.27,55.27,42.38,13.83,42.29,17.17,1.21,3.99,2.44,81.9,67.41,65.47,33.55,26181.4,20.7,17.3,34.1,61.9,"Male",137.72,2.36,3.6,6.62,1.62,317.1,24.1,23.5,507,72.5,91.7
4,"Trentino-Alto Adige",2019,9.25,"Nord Est",39.23,16.67,530393,18.78,8.52,26.5,19.07,89.38,14.87,3.35,10.56,1.93,1.79,3.25,27.75,9.88,3.43,1.04,1.36,11.57,78.15,33.93,48.57,13.3,54.63,42.32,12.33,41.49,15.95,1.27,3.84,3.67,81.88,65.63,65.36,33.96,26691.7,17.7,18,30.5,63.2,"Male",140.74,2.37,3.4,6.36,1.56,315.4,24.4,23.2,508,73.1,83.3
4,"Trentino-Alto Adige",2020,8.96,"Nord Est",41.15,25.72,531859,18.94,8.63,25.96,18.92,91.09,12.91,3.96,10,1.45,2.09,3.17,28.66,9.82,3.26,0.85,1.36,11.03,80.92,35.44,51.74,16.83,51.75,40.12,13.33,45.49,14.88,1.99,5.46,3.03,80.54,65.51,64.11,30.91,25594.2,23,17.1,35.6,61.8,"Male",143.14,2.36,2.4,7.35,1.56,316.2,24.7,24.5,475,73.1,91.7
4,"Trentino-Alto Adige",2021,10.61,"Nord Est",39.26,16,531340,19.16,9.6,28.51,21.31,NA,NA,3.77,9.2,1.18,2.12,2.69,25.03,8.58,3.81,1.01,1.31,11.92,80.56,32.69,55.04,16,50.39,47.26,12.99,44.09,13.39,1.05,4.02,3.55,81.16,66.72,64.91,31.12,NA,20.8,16.9,28.2,61.7,"Male",145.42,2.34,3.2,NA,NA,319.2,25.5,25.9,505,72.6,100
4,"Trentino-Alto Adige",2022,10.9,"Nord Est",38.94,15.94,531449,19.52,8.8,25.71,21.85,NA,NA,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.88,80.67,29.71,51.51,20.47,53.95,44.09,14.48,47.36,15.78,1.57,3.85,2.16,81.16,66.8,68.11,32.54,NA,18.9,15.2,27.8,63.3,"Male",148.88,2.31,3.6,NA,NA,NA,26.8,NA,NA,NA,NA
5,"Veneto",2010,10.27,"Nord Est",44.52,26.64,2375344,17.16,10.13,1.77,13.13,82.06,9.81,4.42,11.64,1.66,2.73,2.74,35.13,14.3,3.82,1.36,1.16,12.18,77.99,30.46,52.28,25.83,73.49,51.4,19.01,34.14,16.82,1.61,7.51,3.42,79.84,60.79,62.23,35.51,24373.4,24.2,17.9,36.9,46.2,"Male",140.56,2.49,3.4,8.08,2.19,NA,NA,12.5,494,58.7,96.8
5,"Veneto",2011,9.96,"Nord Est",45.65,19.12,2378152,17.52,10.51,1.71,14.89,82.91,9.81,3.91,11.87,1.59,2.62,2.79,32.87,13.39,3.87,1.14,1.34,11.63,80.03,30.63,54.66,24.83,70.7,52.07,21.8,32.06,16.72,1.48,5.78,3.64,80.04,60.08,65.01,38.37,24931.4,22.6,16.3,32.9,47,"Male",142.57,2.46,3.1,7.96,2.31,31.7,24.2,13.1,472,61.2,97.5
5,"Veneto",2012,12.62,"Nord Est",43.32,26.57,2383112,18.01,9.32,21.81,12.95,86.18,11.9,5.5,11.52,1.57,2.69,2.99,33.68,13.04,3.96,1.1,1.16,11.46,80.61,28.03,53.48,26.91,70.6,52.51,19.51,30.75,16.53,1.28,5.44,3.18,80.05,61.88,65.43,37.53,25164.2,23.5,14.7,29.8,39.8,"Male",145.83,2.46,3.2,7.91,2.23,31.9,22.9,10.4,452,62.6,100
5,"Veneto",2013,12.56,"Nord Est",42.08,18.64,2388392,18.42,9.79,22.64,14.47,79.89,11.51,6.14,11.53,1.56,2.68,3.07,30.57,11.63,3.67,1.07,1.22,10.73,82.28,27.69,54.11,28.74,67.03,51.82,22.67,30.17,14.7,0.84,5.27,5.78,80.29,60.53,63.26,38.72,25598.3,21.8,15.8,29.2,41.7,"Male",149.13,2.46,3,7.73,2.12,32.2,23.5,10.8,451,64.6,100
5,"Veneto",2014,11.01,"Nord Est",43.67,26.37,2389017,18.86,10.28,24.46,15.6,85.41,10.64,5.69,11.13,1.64,2.53,3.04,30.1,11.3,3.62,1.06,1.25,11.56,78.27,24.28,51.01,28.25,65.55,46.46,25.23,28.01,15.64,1.13,4.63,4.77,80.75,59.38,64.94,39.3,25965,20.3,18,30.7,39.7,"Male",153.19,2.47,2.9,7.78,2.2,32.4,23.9,10,457,67.6,96.8
